time,SimpleDistrict_1_4_7_8_Power_W,SimpleDistrict_10_11_15_16_Power_W,SimpleDistrict_2_3_5_6_Power_W,SimpleDistrict_9_12_13_14_Power_W,T_amb,SimpleDistrict
17.01.2017 04:00,40863.2956,40863.2956,40863.2956,40863.2956,0.3,163453.1824
17.01.2017 05:00,39893.93816,39893.93816,39893.93816,39893.93816,0.3,159575.7528
17.01.2017 06:00,39190.37891,39190.37891,39190.37891,39190.37891,0.2,156761.5156
17.01.2017 07:00,3247.558594,3247.558594,3247.558594,3247.558594,0.3,12990.23438
17.01.2017 08:00,0,0,0,0,0.4,0
17.01.2017 09:00,0,0,0,0,0.7,0
17.01.2017 10:00,0,0,0,0,0.9,0
17.01.2017 11:00,929.9141948,929.9141948,929.9141948,929.9141948,1,3719.656815
17.01.2017 12:00,595.0029604,595.0029604,595.0029604,595.0029604,2.5,2380.011864
17.01.2017 13:00,530.0766396,530.0766396,530.0766396,530.0766396,3.3,2120.306593
17.01.2017 14:00,2648.128113,2648.128113,2648.128113,2648.128113,3.6,10592.51248
17.01.2017 15:00,5572.296712,5572.296712,5572.296712,5572.296712,3.3,22289.18685
17.01.2017 16:00,9083.606688,9083.606688,9083.606688,9083.606688,2.8,36334.42675
17.01.2017 17:00,64354.42644,64354.42644,64354.42644,64354.42644,2.8,257417.7058
17.01.2017 18:00,59896.77408,59896.77408,59896.77408,59896.77408,2.8,239587.0963
17.01.2017 19:00,58278.80536,58278.80536,58278.80536,58278.80536,2.8,233115.2214
17.01.2017 20:00,57394.51236,57394.51236,57394.51236,57394.51236,2.8,229578.0494
17.01.2017 21:00,56760.69204,56760.69204,56760.69204,56760.69204,2.7,227042.7682
17.01.2017 22:00,43445.64972,43445.64972,43445.64972,43445.64972,2.7,173782.5989
17.01.2017 23:00,43223.23112,43223.23112,43223.23112,43223.23112,2.7,172892.9245
18.01.2017 00:00,39833.82748,39833.82748,39833.82748,39833.82748,2.6,159335.3099
18.01.2017 01:00,38121.67708,38121.67708,38121.67708,38121.67708,2.6,152486.7085
18.01.2017 02:00,36840.82748,36840.82748,36840.82748,36840.82748,2.5,147363.3099
18.01.2017 03:00,35674.30794,35674.30794,35674.30794,35674.30794,2.6,142697.2318
18.01.2017 04:00,34870.31771,34870.31771,34870.31771,34870.31771,2.6,139481.2708
18.01.2017 05:00,34259.6595,34259.6595,34259.6595,34259.6595,2.6,137038.638
18.01.2017 06:00,33658.72786,33658.72786,33658.72786,33658.72786,2.6,134634.9115
18.01.2017 07:00,2786.781575,2786.781575,2786.781575,2786.781575,2.6,11147.1263
18.01.2017 08:00,0,0,0,0,2.8,0
18.01.2017 09:00,0,0,0,0,3.1,0
18.01.2017 10:00,0,0,0,0,3.3,0
18.01.2017 11:00,0,0,0,0,3.5,0
18.01.2017 12:00,0,0,0,0,5.1,0
18.01.2017 13:00,0,0,0,0,6,0
18.01.2017 14:00,0,0,0,0,6.3,0
18.01.2017 15:00,0,0,0,0,6,0
18.01.2017 16:00,230.1087239,230.1087239,230.1087239,230.1087239,5.5,920.4348957
18.01.2017 17:00,57977.3112,57977.3112,57977.3112,57977.3112,5.4,231909.2448
18.01.2017 18:00,55297.42512,55297.42512,55297.42512,55297.42512,5.4,221189.7005
18.01.2017 19:00,54129.8724,54129.8724,54129.8724,54129.8724,5.3,216519.4896
18.01.2017 20:00,53513.43296,53513.43296,53513.43296,53513.43296,5.2,214053.7318
18.01.2017 21:00,53081.13608,53081.13608,53081.13608,53081.13608,5.2,212324.5443
18.01.2017 22:00,39678.05469,39678.05469,39678.05469,39678.05469,5.1,158712.2188
18.01.2017 23:00,34091.98796,34091.98796,34091.98796,34091.98796,5,136367.9518
19.01.2017 00:00,32660.36296,32660.36296,32660.36296,32660.36296,4.8,130641.4518
19.01.2017 01:00,31364.25749,31364.25749,31364.25749,31364.25749,4.7,125457.03
19.01.2017 02:00,30371.10775,30371.10775,30371.10775,30371.10775,4.6,121484.431
19.01.2017 03:00,29647.67708,29647.67708,29647.67708,29647.67708,4.6,118590.7084
19.01.2017 04:00,29149.49382,29149.49382,29149.49382,29149.49382,4.5,116597.9753
19.01.2017 05:00,28793.26855,28793.26855,28793.26855,28793.26855,4.5,115173.0742
19.01.2017 06:00,28505.44238,28505.44238,28505.44238,28505.44238,4.5,114021.7695
19.01.2017 07:00,2362.942709,2362.942709,2362.942709,2362.942709,4.5,9451.770835
19.01.2017 08:00,0,0,0,0,4.8,0
19.01.2017 09:00,0,0,0,0,5,0
19.01.2017 10:00,0,0,0,0,5.3,0
19.01.2017 11:00,0,0,0,0,5.4,0
19.01.2017 12:00,0,0,0,0,7.1,0
19.01.2017 13:00,0,0,0,0,8,0
19.01.2017 14:00,0,0,0,0,8.3,0
19.01.2017 15:00,0,0,0,0,8,0
19.01.2017 16:00,0,0,0,0,7.5,0
19.01.2017 17:00,51099.73764,51099.73764,51099.73764,51099.73764,7.1,204398.9506
19.01.2017 18:00,50718.63868,50718.63868,50718.63868,50718.63868,6.8,202874.5547
19.01.2017 19:00,50351.35808,50351.35808,50351.35808,50351.35808,6.4,201405.4323
19.01.2017 20:00,49442.15952,49442.15952,49442.15952,49442.15952,6.1,197768.6381
19.01.2017 21:00,44494.11784,44494.11784,44494.11784,44494.11784,5.8,177976.4714
19.01.2017 22:00,37232.02995,37232.02995,37232.02995,37232.02995,5.4,148928.1198
19.01.2017 23:00,28446.67838,28446.67838,28446.67838,28446.67838,5,113786.7135
20.01.2017 00:00,28105.21159,28105.21159,28105.21159,28105.21159,4.4,112420.8464
20.01.2017 01:00,27964.38314,27964.38314,27964.38314,27964.38314,3.9,111857.5326
20.01.2017 02:00,27841.33594,27841.33594,27841.33594,27841.33594,3.6,111365.3437
20.01.2017 03:00,27793.95801,27793.95801,27793.95801,27793.95801,3.3,111175.832
20.01.2017 04:00,27870.54004,27870.54004,27870.54004,27870.54004,3,111482.1602
20.01.2017 05:00,27954.02539,27954.02539,27954.02539,27954.02539,2.8,111816.1016
20.01.2017 06:00,28156.15592,28156.15592,28156.15592,28156.15592,2.6,112624.6238
20.01.2017 07:00,2364.233887,2364.233887,2364.233887,2364.233887,2.6,9456.935588
20.01.2017 08:00,0,0,0,0,4.3,0
20.01.2017 09:00,0,0,0,0,6.6,0
20.01.2017 10:00,0,0,0,0,7.7,0
20.01.2017 11:00,0,0,0,0,7.8,0
20.01.2017 12:00,0,0,0,0,7.2,0
20.01.2017 13:00,0,0,0,0,7.3,0
20.01.2017 14:00,0,0,0,0,7.3,0
20.01.2017 15:00,0,0,0,0,6.7,0
20.01.2017 16:00,0,0,0,0,5.8,0
20.01.2017 17:00,46221.1276,46221.1276,46221.1276,46221.1276,5.6,184884.5104
20.01.2017 18:00,47533.30992,47533.30992,47533.30992,47533.30992,5.4,190133.2397
20.01.2017 19:00,45696.666,45696.666,45696.666,45696.666,5.3,182786.6642
20.01.2017 20:00,40780.98176,40780.98176,40780.98176,40780.98176,5.1,163123.9277
20.01.2017 21:00,37516.4349,37516.4349,37516.4349,37516.4349,5,150065.7396
20.01.2017 22:00,34613.54264,34613.54264,34613.54264,34613.54264,4.8,138454.1706
20.01.2017 23:00,26330.42546,26330.42546,26330.42546,26330.42546,4.9,105321.7018
21.01.2017 00:00,23723.46647,23723.46647,23723.46647,23723.46647,5,94893.86589
21.01.2017 01:00,23621.39583,23621.39583,23621.39583,23621.39583,5,94485.58333
21.01.2017 02:00,23665.86426,23665.86426,23665.86426,23665.86426,5.1,94663.45712
21.01.2017 03:00,23644.55859,23644.55859,23644.55859,23644.55859,5.2,94578.23437
21.01.2017 04:00,23637.27865,23637.27865,23637.27865,23637.27865,5.2,94549.11459
21.01.2017 05:00,23703.31185,23703.31185,23703.31185,23703.31185,5.3,94813.24739
21.01.2017 06:00,23743.51335,23743.51335,23743.51335,23743.51335,5.3,94974.05339
21.01.2017 07:00,1981.826823,1981.826823,1981.826823,1981.826823,5.5,7927.307291
21.01.2017 08:00,0,0,0,0,7,0
21.01.2017 09:00,0,0,0,0,10,0
21.01.2017 10:00,0,0,0,0,10.5,0
21.01.2017 11:00,0,0,0,0,11,0
21.01.2017 12:00,0,0,0,0,11,0
21.01.2017 13:00,0,0,0,0,11.9,0
21.01.2017 14:00,0,0,0,0,12,0
21.01.2017 15:00,0,0,0,0,11.5,0
21.01.2017 16:00,0,0,0,0,10.5,0
21.01.2017 17:00,41481.72852,41481.72852,41481.72852,41481.72852,10.3,165926.9141
21.01.2017 18:00,39347.13281,39347.13281,39347.13281,39347.13281,10.2,157388.5312
21.01.2017 19:00,33239.66992,33239.66992,33239.66992,33239.66992,10,132958.6799
21.01.2017 20:00,29583.71322,29583.71322,29583.71322,29583.71322,9.9,118334.8529
21.01.2017 21:00,26919.70606,26919.70606,26919.70606,26919.70606,9.7,107678.8242
21.01.2017 22:00,30476.75423,30476.75423,30476.75423,30476.75423,9.6,121907.0169
21.01.2017 23:00,20562.74186,20562.74186,20562.74186,20562.74186,9.3,82250.96746
22.01.2017 00:00,18373.15169,18373.15169,18373.15169,18373.15169,9,73492.60677
22.01.2017 01:00,17037.84082,17037.84082,17037.84082,17037.84082,8.7,68151.36328
22.01.2017 02:00,16067.95638,16067.95638,16067.95638,16067.95638,8.6,64271.82552
22.01.2017 03:00,15259.67204,15259.67204,15259.67204,15259.67204,8.4,61038.68814
22.01.2017 04:00,14735.74121,14735.74121,14735.74121,14735.74121,8.3,58942.96485
22.01.2017 05:00,15259.78483,15259.78483,15259.78483,15259.78483,8.2,61039.13933
22.01.2017 06:00,15672.85449,15672.85449,15672.85449,15672.85449,8.1,62691.41817
22.01.2017 07:00,1325.972087,1325.972087,1325.972087,1325.972087,8.1,5303.888347
22.01.2017 08:00,0,0,0,0,8.4,0
22.01.2017 09:00,0,0,0,0,8.8,0
22.01.2017 10:00,0,0,0,0,9.2,0
22.01.2017 11:00,0,0,0,0,9.6,0
22.01.2017 12:00,0,0,0,0,10,0
22.01.2017 13:00,0,0,0,0,10.1,0
22.01.2017 14:00,0,0,0,0,10.2,0
22.01.2017 15:00,0,0,0,0,9.9,0
22.01.2017 16:00,0,0,0,0,9.4,0
22.01.2017 17:00,43767.59308,43767.59308,43767.59308,43767.59308,9.2,175070.3723
22.01.2017 18:00,43736.66992,43736.66992,43736.66992,43736.66992,8.9,174946.6797
22.01.2017 19:00,37944.84636,37944.84636,37944.84636,37944.84636,8.5,151779.3854
22.01.2017 20:00,33911.42448,33911.42448,33911.42448,33911.42448,8.1,135645.6979
22.01.2017 21:00,31119.79785,31119.79785,31119.79785,31119.79785,7.8,124479.1914
22.01.2017 22:00,32404.72526,32404.72526,32404.72526,32404.72526,7.5,129618.901
22.01.2017 23:00,23234.2959,23234.2959,23234.2959,23234.2959,7.2,92937.1836
23.01.2017 00:00,20852.70703,20852.70703,20852.70703,20852.70703,6.8,83410.82813
23.01.2017 01:00,19414.3291,19414.3291,19414.3291,19414.3291,6.3,77657.3164
23.01.2017 02:00,18369.18262,18369.18262,18369.18262,18369.18262,6.3,73476.73046
23.01.2017 03:00,18745.17415,18745.17415,18745.17415,18745.17415,6.1,74980.69661
23.01.2017 04:00,19234.63867,19234.63867,19234.63867,19234.63867,5.8,76938.55469
23.01.2017 05:00,19725.25488,19725.25488,19725.25488,19725.25488,5.6,78901.02019
23.01.2017 06:00,20155.94238,20155.94238,20155.94238,20155.94238,5.4,80623.76954
23.01.2017 07:00,1700.077311,1700.077311,1700.077311,1700.077311,5.5,6800.309245
23.01.2017 08:00,0,0,0,0,5.5,0
23.01.2017 09:00,0,0,0,0,5.5,0
23.01.2017 10:00,0,0,0,0,5.5,0
23.01.2017 11:00,0,0,0,0,5.5,0
23.01.2017 12:00,0,0,0,0,5.4,0
23.01.2017 13:00,0,0,0,0,5.4,0
23.01.2017 14:00,0,0,0,0,5.3,0
23.01.2017 15:00,0,0,0,0,5.3,0
23.01.2017 16:00,0,0,0,0,5.2,0
23.01.2017 17:00,55340.222,55340.222,55340.222,55340.222,5,221360.888
23.01.2017 18:00,52411.166,52411.166,52411.166,52411.166,4.6,209644.664
23.01.2017 19:00,51879.7936,51879.7936,51879.7936,51879.7936,4.5,207519.1744
23.01.2017 20:00,49268.42384,49268.42384,49268.42384,49268.42384,4.4,197073.6954
23.01.2017 21:00,44324.4564,44324.4564,44324.4564,44324.4564,3.5,177297.8256
23.01.2017 22:00,37815.75391,37815.75391,37815.75391,37815.75391,3.7,151263.0156
23.01.2017 23:00,29498.49316,29498.49316,29498.49316,29498.49316,3.4,117993.9727
24.01.2017 00:00,28888.57096,28888.57096,28888.57096,28888.57096,2.7,115554.2839
24.01.2017 01:00,28803.7041,28803.7041,28803.7041,28803.7041,2,115214.8164
24.01.2017 02:00,28832.65104,28832.65104,28832.65104,28832.65104,1.6,115330.6042
24.01.2017 03:00,28971.62402,28971.62402,28971.62402,28971.62402,0.9,115886.4962
24.01.2017 04:00,29308.98568,29308.98568,29308.98568,29308.98568,0.7,117235.9427
24.01.2017 05:00,29525.41732,29525.41732,29525.41732,29525.41732,0.6,118101.6693
24.01.2017 06:00,29661.38932,29661.38932,29661.38932,29661.38932,0.3,118645.5573
24.01.2017 07:00,2489.691732,2489.691732,2489.691732,2489.691732,0.2,9958.766928
24.01.2017 08:00,0,0,0,0,0.3,0
24.01.2017 09:00,0,0,0,0,0.4,0
24.01.2017 10:00,0,0,0,0,0.5,0
24.01.2017 11:00,0,0,0,0,0.5,0
24.01.2017 12:00,0,0,0,0,0.5,0
24.01.2017 13:00,0,0,0,0,0.4,0
24.01.2017 14:00,1152.118917,1152.118917,1152.118917,1152.118917,0.3,4608.475667
24.01.2017 15:00,3694.536133,3694.536133,3694.536133,3694.536133,0.1,14778.14453
24.01.2017 16:00,7146.1604,7146.1604,7146.1604,7146.1604,-0.1,28584.64176
24.01.2017 17:00,64269.28384,64269.28384,64269.28384,64269.28384,-0.3,257077.1354
24.01.2017 18:00,60371.09508,60371.09508,60371.09508,60371.09508,-0.6,241484.3803
24.01.2017 19:00,59301.99544,59301.99544,59301.99544,59301.99544,-0.9,237207.9818
24.01.2017 20:00,58847.38088,58847.38088,58847.38088,58847.38088,-1.2,235389.5235
24.01.2017 21:00,58621.61068,58621.61068,58621.61068,58621.61068,-1.5,234486.4427
24.01.2017 22:00,43584.14648,43584.14648,43584.14648,43584.14648,-1.8,174336.5859
24.01.2017 23:00,46828.81252,46828.81252,46828.81252,46828.81252,-1.8,187315.2501
25.01.2017 00:00,43689.08984,43689.08984,43689.08984,43689.08984,-1.7,174756.3594
25.01.2017 01:00,41985.64324,41985.64324,41985.64324,41985.64324,-1.6,167942.573
25.01.2017 02:00,41006.612,41006.612,41006.612,41006.612,-1.5,164026.448
25.01.2017 03:00,40252.68164,40252.68164,40252.68164,40252.68164,-1.4,161010.7266
25.01.2017 04:00,39785.03906,39785.03906,39785.03906,39785.03906,-1.3,159140.1563
25.01.2017 05:00,39461.57617,39461.57617,39461.57617,39461.57617,-1.2,157846.3047
25.01.2017 06:00,39234.55729,39234.55729,39234.55729,39234.55729,-1.2,156938.2293
25.01.2017 07:00,3260.191732,3260.191732,3260.191732,3260.191732,-1.1,13040.76693
25.01.2017 08:00,0,0,0,0,1.1,0
25.01.2017 09:00,0,0,0,0,3.2,0
25.01.2017 10:00,0,0,0,0,5.6,0
25.01.2017 11:00,0,0,0,0,6.3,0
25.01.2017 12:00,0,0,0,0,4.7,0
25.01.2017 13:00,0,0,0,0,4.4,0
25.01.2017 14:00,0,0,0,0,3.9,0
25.01.2017 15:00,0,0,0,0,3,0
25.01.2017 16:00,0,0,0,0,2.2,0
25.01.2017 17:00,56684.46092,56684.46092,56684.46092,56684.46092,2.8,226737.8437
25.01.2017 18:00,54062.25196,54062.25196,54062.25196,54062.25196,3.4,216249.0078
25.01.2017 19:00,53110.13608,53110.13608,53110.13608,53110.13608,3.9,212440.5443
25.01.2017 20:00,52575.00912,52575.00912,52575.00912,52575.00912,4.5,210300.0365
25.01.2017 21:00,48185.47008,48185.47008,48185.47008,48185.47008,5.1,192741.8803
25.01.2017 22:00,37980.36426,37980.36426,37980.36426,37980.36426,5.7,151921.457
25.01.2017 23:00,29921.33496,29921.33496,29921.33496,29921.33496,5.5,119685.3398
26.01.2017 00:00,29339.76139,29339.76139,29339.76139,29339.76139,5.4,117359.0456
26.01.2017 01:00,28550.39453,28550.39453,28550.39453,28550.39453,5.3,114201.5781
26.01.2017 02:00,28007.22233,28007.22233,28007.22233,28007.22233,5.2,112028.8893
26.01.2017 03:00,27495.72331,27495.72331,27495.72331,27495.72331,5.2,109982.8936
26.01.2017 04:00,26909.71712,26909.71712,26909.71712,26909.71712,5.2,107638.8685
26.01.2017 05:00,26489.67578,26489.67578,26489.67578,26489.67578,5.2,105958.7031
26.01.2017 06:00,26286.13932,26286.13932,26286.13932,26286.13932,5.2,105144.5574
26.01.2017 07:00,2184.098145,2184.098145,2184.098145,2184.098145,5.5,8736.392579
26.01.2017 08:00,0,0,0,0,7.1,0
26.01.2017 09:00,0,0,0,0,9.6,0
26.01.2017 10:00,0,0,0,0,10.6,0
26.01.2017 11:00,0,0,0,0,11.7,0
26.01.2017 12:00,0,0,0,0,12.7,0
26.01.2017 13:00,0,0,0,0,11.5,0
26.01.2017 14:00,0,0,0,0,11.1,0
26.01.2017 15:00,0,0,0,0,10.4,0
26.01.2017 16:00,0,0,0,0,9.5,0
26.01.2017 17:00,41652.68296,41652.68296,41652.68296,41652.68296,9.1,166610.7318
26.01.2017 18:00,40881.9004,40881.9004,40881.9004,40881.9004,8.7,163527.6018
26.01.2017 19:00,35064.99935,35064.99935,35064.99935,35064.99935,8.3,140259.9974
26.01.2017 20:00,31494.1862,31494.1862,31494.1862,31494.1862,7.9,125976.7448
26.01.2017 21:00,29107.17188,29107.17188,29107.17188,29107.17188,7.5,116428.6875
26.01.2017 22:00,31520.14551,31520.14551,31520.14551,31520.14551,7.1,126080.582
26.01.2017 23:00,22189.76856,22189.76856,22189.76856,22189.76856,6.4,88759.07422
27.01.2017 00:00,20325.50912,20325.50912,20325.50912,20325.50912,5.7,81302.03646
27.01.2017 01:00,19356.38086,19356.38086,19356.38086,19356.38086,5,77425.52344
27.01.2017 02:00,19037.67318,19037.67318,19037.67318,19037.67318,4.7,76150.6927
27.01.2017 03:00,20098.27832,20098.27832,20098.27832,20098.27832,4.3,80393.11328
27.01.2017 04:00,21013.7972,21013.7972,21013.7972,21013.7972,3.9,84055.1888
27.01.2017 05:00,21880.37793,21880.37793,21880.37793,21880.37793,3.7,87521.51173
27.01.2017 06:00,22665.03255,22665.03255,22665.03255,22665.03255,3.4,90660.13021
27.01.2017 07:00,1929.331055,1929.331055,1929.331055,1929.331055,3.5,7717.324219
27.01.2017 08:00,0,0,0,0,5.4,0
27.01.2017 09:00,0,0,0,0,7.6,0
27.01.2017 10:00,0,0,0,0,9.8,0
27.01.2017 11:00,0,0,0,0,11.5,0
27.01.2017 12:00,0,0,0,0,12.6,0
27.01.2017 13:00,0,0,0,0,13.1,0
27.01.2017 14:00,0,0,0,0,12.7,0
27.01.2017 15:00,0,0,0,0,11.5,0
27.01.2017 16:00,0,0,0,0,9.9,0
27.01.2017 17:00,30780.53776,30780.53776,30780.53776,30780.53776,9.3,123122.151
27.01.2017 18:00,24550.5931,24550.5931,24550.5931,24550.5931,8.7,98202.3724
27.01.2017 19:00,21996.61849,21996.61849,21996.61849,21996.61849,8.1,87986.47397
27.01.2017 20:00,21380.62891,21380.62891,21380.62891,21380.62891,7.5,85522.51596
27.01.2017 21:00,20998.04948,20998.04948,20998.04948,20998.04948,6.9,83992.19792
27.01.2017 22:00,26475.30664,26475.30664,26475.30664,26475.30664,6.3,105901.2266
27.01.2017 23:00,19314.76758,19314.76758,19314.76758,19314.76758,5.8,77259.07032
28.01.2017 00:00,18007.84994,18007.84994,18007.84994,18007.84994,5.3,72031.39974
28.01.2017 01:00,17390.21061,17390.21061,17390.21061,17390.21061,4.8,69560.84245
28.01.2017 02:00,17033.82943,17033.82943,17033.82943,17033.82943,4.5,68135.31771
28.01.2017 03:00,16753.49056,16753.49056,16753.49056,16753.49056,4.2,67013.96224
28.01.2017 04:00,17177.12956,17177.12956,17177.12956,17177.12956,3.9,68708.51822
28.01.2017 05:00,18743.69824,18743.69824,18743.69824,18743.69824,3.7,74974.79298
28.01.2017 06:00,19862.47526,19862.47526,19862.47526,19862.47526,3.5,79449.90104
28.01.2017 07:00,1705.856933,1705.856933,1705.856933,1705.856933,3.5,6823.427733
28.01.2017 08:00,0,0,0,0,3.6,0
28.01.2017 09:00,0,0,0,0,3.7,0
28.01.2017 10:00,0,0,0,0,3.8,0
28.01.2017 11:00,0,0,0,0,3.8,0
28.01.2017 12:00,0,0,0,0,5.1,0
28.01.2017 13:00,0,0,0,0,5.7,0
28.01.2017 14:00,0,0,0,0,5.9,0
28.01.2017 15:00,0,0,0,0,5.7,0
28.01.2017 16:00,0,0,0,0,5.2,0
28.01.2017 17:00,54435.41404,54435.41404,54435.41404,54435.41404,4.9,217741.6562
28.01.2017 18:00,51630.1478,51630.1478,51630.1478,51630.1478,4.5,206520.5912
28.01.2017 19:00,51142.52864,51142.52864,51142.52864,51142.52864,4.2,204570.1146
28.01.2017 20:00,46735.13996,46735.13996,46735.13996,46735.13996,3.8,186940.5598
28.01.2017 21:00,42911.94988,42911.94988,42911.94988,42911.94988,3.5,171647.7995
28.01.2017 22:00,37711.79558,37711.79558,37711.79558,37711.79558,3.2,150847.1823
28.01.2017 23:00,29711.63444,29711.63444,29711.63444,29711.63444,3,118846.5378
29.01.2017 00:00,28803.42188,28803.42188,28803.42188,28803.42188,2.8,115213.6876
29.01.2017 01:00,28806.84245,28806.84245,28806.84245,28806.84245,2.6,115227.3698
29.01.2017 02:00,28753.48893,28753.48893,28753.48893,28753.48893,2.5,115013.9561
29.01.2017 03:00,28736.35189,28736.35189,28736.35189,28736.35189,2.4,114945.4076
29.01.2017 04:00,28739.07812,28739.07812,28739.07812,28739.07812,2.4,114956.3129
29.01.2017 05:00,28742.42611,28742.42611,28742.42611,28742.42611,2.3,114969.7044
29.01.2017 06:00,28790.3724,28790.3724,28790.3724,28790.3724,2.3,115161.4896
29.01.2017 07:00,2403.845703,2403.845703,2403.845703,2403.845703,2.4,9615.382813
29.01.2017 08:00,0,0,0,0,4.5,0
29.01.2017 09:00,0,0,0,0,6.6,0
29.01.2017 10:00,0,0,0,0,8.4,0
29.01.2017 11:00,0,0,0,0,9.8,0
29.01.2017 12:00,0,0,0,0,10.7,0
29.01.2017 13:00,0,0,0,0,11,0
29.01.2017 14:00,0,0,0,0,10.7,0
29.01.2017 15:00,0,0,0,0,9.7,0
29.01.2017 16:00,0,0,0,0,8.4,0
29.01.2017 17:00,42886.72068,42886.72068,42886.72068,42886.72068,8.1,171546.8827
29.01.2017 18:00,42413.00196,42413.00196,42413.00196,42413.00196,7.9,169652.0078
29.01.2017 19:00,36566.9388,36566.9388,36566.9388,36566.9388,7.6,146267.7552
29.01.2017 20:00,32894.4567,32894.4567,32894.4567,32894.4567,7.3,131577.8269
29.01.2017 21:00,30432.77051,30432.77051,30432.77051,30432.77051,7.1,121731.0821
29.01.2017 22:00,32215.0485,32215.0485,32215.0485,32215.0485,6.8,128860.194
29.01.2017 23:00,23111.63151,23111.63151,23111.63151,23111.63151,6.5,92446.52605
30.01.2017 00:00,20894.28418,20894.28418,20894.28418,20894.28418,6.1,83577.13672
30.01.2017 01:00,19605.46387,19605.46387,19605.46387,19605.46387,5.8,78421.85547
30.01.2017 02:00,18806.90755,18806.90755,18806.90755,18806.90755,5.6,75227.63021
30.01.2017 03:00,19570.80208,19570.80208,19570.80208,19570.80208,5.4,78283.20834
30.01.2017 04:00,20131.8125,20131.8125,20131.8125,20131.8125,5.2,80527.25
30.01.2017 05:00,20597.85254,20597.85254,20597.85254,20597.85254,5.1,82391.41016
30.01.2017 06:00,21078.09961,21078.09961,21078.09961,21078.09961,5,84312.39843
30.01.2017 07:00,1773.901205,1773.901205,1773.901205,1773.901205,5,7095.604819
30.01.2017 08:00,0,0,0,0,6,0
30.01.2017 09:00,0,0,0,0,7.1,0
30.01.2017 10:00,0,0,0,0,8.2,0
30.01.2017 11:00,0,0,0,0,9.1,0
30.01.2017 12:00,0,0,0,0,9.8,0
30.01.2017 13:00,0,0,0,0,10.1,0
30.01.2017 14:00,0,0,0,0,10,0
30.01.2017 15:00,0,0,0,0,9.4,0
30.01.2017 16:00,0,0,0,0,8.6,0
30.01.2017 17:00,45439.22656,45439.22656,45439.22656,45439.22656,8.3,181756.9062
30.01.2017 18:00,44400.9642,44400.9642,44400.9642,44400.9642,8,177603.8568
30.01.2017 19:00,38714.59961,38714.59961,38714.59961,38714.59961,7.7,154858.3984
30.01.2017 20:00,34611.85482,34611.85482,34611.85482,34611.85482,7.4,138447.4193
30.01.2017 21:00,31952.16178,31952.16178,31952.16178,31952.16178,7,127808.6471
30.01.2017 22:00,32770.25749,32770.25749,32770.25749,32770.25749,6.7,131081.03
30.01.2017 23:00,23830.40592,23830.40592,23830.40592,23830.40592,6.5,95321.6237
31.01.2017 00:00,21473.20768,21473.20768,21473.20768,21473.20768,6.3,85892.83072
31.01.2017 01:00,20007.84342,20007.84342,20007.84342,20007.84342,6.1,80031.3737
31.01.2017 02:00,19387.07487,19387.07487,19387.07487,19387.07487,6,77548.29949
31.01.2017 03:00,19915.10677,19915.10677,19915.10677,19915.10677,5.9,79660.42709
31.01.2017 04:00,20310.08854,20310.08854,20310.08854,20310.08854,5.8,81240.35416
31.01.2017 05:00,20609.95898,20609.95898,20609.95898,20609.95898,5.8,82439.83594
31.01.2017 06:00,20920.55274,20920.55274,20920.55274,20920.55274,5.7,83682.21094
31.01.2017 07:00,1762.748535,1762.748535,1762.748535,1762.748535,5.9,7050.994141
31.01.2017 08:00,0,0,0,0,7.7,0
31.01.2017 09:00,0,0,0,0,10,0
31.01.2017 10:00,0,0,0,0,11.6,0
31.01.2017 11:00,0,0,0,0,12.5,0
31.01.2017 12:00,0,0,0,0,13.4,0
31.01.2017 13:00,0,0,0,0,14.2,0
31.01.2017 14:00,0,0,0,0,14.3,0
31.01.2017 15:00,0,0,0,0,13.7,0
31.01.2017 16:00,0,0,0,0,12.4,0
31.01.2017 17:00,31053.01334,31053.01334,31053.01334,31053.01334,12,124212.0534
31.01.2017 18:00,25111.26204,25111.26204,25111.26204,25111.26204,11.6,100445.0482
31.01.2017 19:00,20960.56641,20960.56641,20960.56641,20960.56641,11.2,83842.26563
31.01.2017 20:00,18710.11426,18710.11426,18710.11426,18710.11426,10.8,74840.45711
31.01.2017 21:00,17846.10514,17846.10514,17846.10514,17846.10514,10.4,71384.42058
31.01.2017 22:00,24303.64779,24303.64779,24303.64779,24303.64779,10,97214.59115
